ID_MARKET,LM_TNAME,LM_ENAME,CODE_ID,GROUP_ID,GROUP_TNAM,GROUP_ENAM,ADMIN_CODE,TAM_CODE,TAM_TNAME,TAM_ENAME,AMP_CODE,AMP_TNAME,AMP_ENAME,PROV_CODE,PROV_TNAME,PROV_ENAME,REG_CODE,REG_TNAME,REG_ENAME,POSTCOD,CNTRY_CODE,CNTRY_TNAM,CNTRY_ENAM,LAT,LONG
12018,ตลาดหนองจอก,Nongchok Market,14000,14,ตลาด,Market,6604014801,1,กระทุ่มราย,Krathum Rai,48,หนองจอก,Nong Chok,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10530,66,ไทย,Thailand,13.856142,100.866584
12020,ตลาดกลางผลิตผลการเกษตร,Klang Phalitphon Karn Kaset Market,14000,14,ตลาด,Market,6604014801,1,กระทุ่มราย,Krathum Rai,48,หนองจอก,Nong Chok,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10530,66,ไทย,Thailand,13.854484,100.872255
42828,ตลาดปัฐวิกรณ์,Pathawikorn Market,14000,14,ตลาด,Market,6604012601,1,คลองกุ่ม,Khlong Kum,26,บึงกุ่ม,Bung Kum,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.812184,100.651752
70894,ตลาดวัดจันทราราม,Talat Wat Chan Thra Ram,14000,14,ตลาด,Market,6604012601,1,คลองกุ่ม,Khlong Kum,26,บึงกุ่ม,Bung Kum,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.808191,100.650151
70905,ตลาดศูนย์การค้ามีนบุรี,Talat Sunkankha Min Buri,14000,14,ตลาด,Market,6604012601,1,คลองกุ่ม,Khlong Kum,26,บึงกุ่ม,Bung Kum,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.812131,100.651802
12196,ตลาดแฮปปี้แลนด์,Happyland Market,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.781651,100.64471
12197,ตลาดสดนครไทย,Nakhonthai Market,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.775325,100.629636
42837,ตลาดกลางแฮปปี้แลนด์,Happyland Central Market,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.769669,100.642446
42838,ตลาดสดบางกะปิ,Bangkapi Market,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.766972,100.646239
70924,ตลาดองค์การตลาดเพื่อเกษตรกร,Talat Ongkan Talat Phuea Kasettakon,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.767611,100.6454
70930,ตลาดเอี่ยมสมบัติ,Talat Iam Sombat,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.775258,100.629687
70878,ตลาดมิ่งขวัญพัฒนา,Talat Mingkhwan Phatthana,14000,14,ตลาด,Market,6604011601,1,คลองจั่น,Khlong Chan,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.769502,100.642486
70843,ตลาดคุณหญิงบุญมี,Talat Khunying Bunmi,14000,14,ตลาด,Market,6604011001,1,คลองชักพระ,Khlong Chak Phra,10,ตลิ่งชัน,Taling Chan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10170,66,ไทย,Thailand,13.776425,100.456702
12161,ตลาดเงินวิจิตร,Ngoen Wichit Market,14000,14,ตลาด,Market,6604010201,1,คลองต้นไทร,Khlong Ton Sai,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.724499,100.493242
12162,ตลาดสดเสสะเวช,Sesawet Market,14000,14,ตลาด,Market,6604010201,1,คลองต้นไทร,Khlong Ton Sai,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.724205,100.492709
70846,ตลาดเจริญพรผล,Talat Charoenphon Phon,14000,14,ตลาด,Market,6604010201,1,คลองต้นไทร,Khlong Ton Sai,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.724463,100.493202
12000,มีแอร์มาร์เก็ต,Mee Air Market,14000,14,ตลาด,Market,6604010101,1,คลองตัน,Khlong Tan,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.728031,100.568415
12001,ตลาดสายน้ำทิพย์,Sai Namthip Market,14000,14,ตลาด,Market,6604010101,1,คลองตัน,Khlong Tan,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.724174,100.565125
12171,ตลาดแสนอุดม,Saen U-dom Market,14000,14,ตลาด,Market,6604010101,1,คลองตัน,Khlong Tan,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.717609,100.57467
12173,ตลาดอรุโณทัย,Arunotai Market,14000,14,ตลาด,Market,6604010101,1,คลองตัน,Khlong Tan,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.71486,100.573672
12105,ตลาดสดเอกมัย,Ekkamai Market,14000,14,ตลาด,Market,6604014101,1,คลองตันเหนือ,Khlong Tan Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.740063,100.590106
12106,ตลาดประกอบ,Prakop Market,14000,14,ตลาด,Market,6604014101,1,คลองตันเหนือ,Khlong Tan Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.723802,100.579771
12175,วิลล่ามาร์เก็ต,Villa Market,14000,14,ตลาด,Market,6604014101,1,คลองตันเหนือ,Khlong Tan Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.73273,100.575994
12002,ตลาดท่าเรือคลองเตย1,Khlongtoei Market,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.719279,100.558964
12003,ตลาดท่าเรือคลองเตย2,Khlongtoei Market 2,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.719064,100.559534
12004,ตลาดสิงค์โปร์,Singapore Market,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.718557,100.557126
12005,ตลาดปีนัง(เก่า),Pinang Market(Old),14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.717056,100.556553
12006,ตลาดปีนัง,Penang Market,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.717394,100.556633
12007,ตลาดคลองเตย,Khlong Toey Market,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.718255,100.55969
12172,ตลาดสดการเคหะ,Housing Authority Market,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.714098,100.572407
70848,ตลาดโชคชัย 4,Talat Chok Chai  4,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.719099,100.55944
70849,ตลาดไชยฉิมพลี,Talat Chai Chimphli,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.717125,100.556821
70866,ตลาดบางนานอก,Talat Bang Na Nok,14000,14,ตลาด,Market,6604010102,2,คลองเตย,Khlong Toei,1,คลองเตย,Khlong Toei,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.719505,100.558466
12174,ตลาดอโศก,A Sok Market,14000,14,ตลาด,Market,6604014102,2,คลองเตยเหนือ,Khlong Toei Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.737117,100.560972
12024,ตลาดสวัสดิการทหารอากาศ,The Dept. of Welfare Market,14000,14,ตลาด,Market,6604014601,1,คลองถนน,Khlong Thanon,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.910008,100.621877
11968,ตลาดมหานาค,Mahanak Market,14000,14,ตลาด,Market,6604012901,1,คลองมหานาค,Khlong Maha Nak,29,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.753678,100.516485
11970,ตลาดวรจักร,Worachat Market,14000,14,ตลาด,Market,6604012901,1,คลองมหานาค,Khlong Maha Nak,29,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.753825,100.509703
11971,ตลาดโบ๊เบ๊,Bobae Market,14000,14,ตลาด,Market,6604012901,1,คลองมหานาค,Khlong Maha Nak,29,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.754787,100.515279
12014,ตลาดสวนมะลิ,Suan Mali Market,14000,14,ตลาด,Market,6604012901,1,คลองมหานาค,Khlong Maha Nak,29,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.75128,100.51131
12040,ตลาดคลองสาน,Khlong San Market,14000,14,ตลาด,Market,6604010202,2,คลองสาน,Khlong San,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.729093,100.509914
12160,ตลาดวงเวียนใหญ่,Wong Wian Yai Market,14000,14,ตลาด,Market,6604010202,2,คลองสาน,Khlong San,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.725085,100.493539
12164,ตลาดเจริญรัตน์,Charoen Rat Market,14000,14,ตลาด,Market,6604010202,2,คลองสาน,Khlong San,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.725137,100.494127
